id,marital-status,age-group,education-num,capitalgain,label
825,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
7110,2.0,0.8636536281036735,0.2073924913034914,-0.3274492500427238,1.0
4726,2.0,0.8636536281036735,1.7402913865626133,3.9455621762284854,1.0
4570,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,1.0
24219,4.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,0.0
15154,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
12465,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
12287,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
21079,4.0,-1.5324268590759125,-1.3255064039556304,-0.3274492500427238,0.0
17440,4.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
7099,4.0,-0.7337333633493838,1.3570666627478327,-0.3274492500427238,0.0
15200,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
2938,4.0,-0.7337333633493838,-0.5590569563260694,1.809056463092881,0.0
25007,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
2079,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
20716,6.0,1.662347123830202,-2.8584052992147524,-0.3274492500427238,0.0
5162,4.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,0.0
15447,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,1.0
25966,2.0,-0.7337333633493838,1.3570666627478327,-0.3274492500427238,0.0
21854,2.0,1.662347123830202,1.3570666627478327,-0.3274492500427238,1.0
14480,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
7377,2.0,0.8636536281036735,0.9738419389330524,2.877309319660683,1.0
17812,2.0,-0.7337333633493838,0.5906172151182719,-0.3274492500427238,1.0
13189,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,0.0
9925,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
3868,2.0,0.06496013237714485,0.9738419389330524,2.877309319660683,1.0
5828,0.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,0.0
3997,0.0,1.662347123830202,0.2073924913034914,-0.3274492500427238,0.0
21721,4.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,0.0
11294,3.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,0.0
20904,2.0,0.8636536281036735,1.7402913865626133,-0.3274492500427238,1.0
3177,2.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,0.0
22090,2.0,0.06496013237714485,-1.3255064039556304,-0.3274492500427238,1.0
10029,2.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,1.0
8552,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
21819,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
25538,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,1.0
13763,2.0,0.8636536281036735,-0.17583223251128904,-0.3274492500427238,0.0
22766,2.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,1.0
16306,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
12928,0.0,0.06496013237714485,0.9738419389330524,1.809056463092881,0.0
11798,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
19538,0.0,1.662347123830202,-1.3255064039556304,-0.3274492500427238,0.0
25627,2.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
11446,2.0,0.8636536281036735,-0.17583223251128904,-0.3274492500427238,0.0
13625,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
4114,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
8431,2.0,0.8636536281036735,0.5906172151182719,-0.3274492500427238,1.0
20243,2.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,1.0
14296,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
26401,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
24910,2.0,0.06496013237714485,0.2073924913034914,-0.3274492500427238,0.0
24596,4.0,-1.5324268590759125,0.5906172151182719,-0.3274492500427238,0.0
24217,4.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,0.0
24194,2.0,1.662347123830202,-3.2416300230295327,-0.3274492500427238,0.0
19974,2.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,0.0
131,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
7902,3.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
587,4.0,0.06496013237714485,1.7402913865626133,-0.3274492500427238,1.0
27314,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,1.0
16037,0.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,0.0
27108,2.0,0.8636536281036735,-0.5590569563260694,1.809056463092881,1.0
7159,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,1.0
25669,2.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,1.0
14496,2.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,1.0
2335,4.0,-0.7337333633493838,1.3570666627478327,-0.3274492500427238,1.0
21737,6.0,1.662347123830202,1.3570666627478327,-0.3274492500427238,0.0
7284,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
4571,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,1.0
9600,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
20363,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
24805,2.0,-0.7337333633493838,0.9738419389330524,2.877309319660683,1.0
9590,2.0,0.06496013237714485,1.3570666627478327,-0.3274492500427238,1.0
20182,5.0,0.06496013237714485,0.2073924913034914,-0.3274492500427238,0.0
12422,0.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,0.0
6203,0.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
20886,6.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,1.0
15356,0.0,0.06496013237714485,-1.3255064039556304,-0.3274492500427238,0.0
7275,4.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
16776,0.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
9737,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,1.0
4560,4.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,1.0
19472,4.0,-1.5324268590759125,-1.708731127770411,-0.3274492500427238,0.0
8176,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
19996,0.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
1359,2.0,0.8636536281036735,-1.3255064039556304,-0.3274492500427238,0.0
10038,2.0,0.8636536281036735,-0.17583223251128904,-0.3274492500427238,1.0
5807,2.0,-0.7337333633493838,1.3570666627478327,-0.3274492500427238,1.0
8107,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
19932,2.0,1.662347123830202,-1.708731127770411,-0.3274492500427238,0.0
25813,4.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,1.0
10093,0.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,0.0
7013,0.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
10138,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
23291,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
24012,2.0,0.8636536281036735,-2.4751805753999716,-0.3274492500427238,0.0
26288,6.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,0.0
8219,2.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,1.0
27082,2.0,0.06496013237714485,0.2073924913034914,1.809056463092881,0.0
25465,4.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
12611,2.0,0.8636536281036735,-1.708731127770411,-0.3274492500427238,0.0
2036,2.0,0.06496013237714485,1.3570666627478327,-0.3274492500427238,1.0
2914,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
25114,2.0,-0.7337333633493838,1.3570666627478327,-0.3274492500427238,1.0
22818,6.0,1.662347123830202,0.2073924913034914,-0.3274492500427238,0.0
14652,2.0,0.8636536281036735,1.3570666627478327,1.809056463092881,1.0
15400,2.0,0.8636536281036735,1.3570666627478327,-0.3274492500427238,1.0
4445,2.0,1.662347123830202,1.3570666627478327,-0.3274492500427238,1.0
23902,2.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,0.0
19438,4.0,1.662347123830202,-2.8584052992147524,-0.3274492500427238,0.0
5426,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
13455,4.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,0.0
8975,2.0,1.662347123830202,-0.5590569563260694,0.7408036065250785,1.0
27670,2.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,0.0
18482,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,1.0
21249,2.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,0.0
26181,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
9456,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
20418,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
25883,2.0,-0.7337333633493838,0.5906172151182719,-0.3274492500427238,0.0
13960,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
12867,2.0,-0.7337333633493838,0.5906172151182719,-0.3274492500427238,1.0
21393,2.0,0.8636536281036735,1.3570666627478327,-0.3274492500427238,1.0
19845,2.0,1.662347123830202,-0.5590569563260694,-0.3274492500427238,1.0
23610,2.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,0.0
10245,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
15695,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
21778,4.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,0.0
22502,0.0,0.06496013237714485,-1.3255064039556304,-0.3274492500427238,0.0
3882,2.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,0.0
6459,4.0,1.662347123830202,-0.5590569563260694,-0.3274492500427238,0.0
19597,2.0,0.06496013237714485,1.3570666627478327,-0.3274492500427238,1.0
6464,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
16021,0.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
18909,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
23751,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
12920,4.0,0.8636536281036735,1.3570666627478327,2.877309319660683,1.0
23265,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
18378,0.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
17275,6.0,1.662347123830202,-0.5590569563260694,1.809056463092881,0.0
25619,5.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,0.0
14075,2.0,0.06496013237714485,-0.5590569563260694,0.7408036065250785,1.0
20031,2.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,0.0
16609,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,1.0
24249,2.0,0.8636536281036735,1.3570666627478327,-0.3274492500427238,1.0
25238,2.0,0.8636536281036735,1.7402913865626133,-0.3274492500427238,1.0
11584,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
24883,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
941,2.0,1.662347123830202,-0.5590569563260694,-0.3274492500427238,0.0
2490,4.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,0.0
8427,4.0,0.06496013237714485,-0.17583223251128904,0.7408036065250785,0.0
1211,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
8378,2.0,0.06496013237714485,1.7402913865626133,1.809056463092881,1.0
2768,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
4205,2.0,0.8636536281036735,2.123516110377394,3.9455621762284854,1.0
1865,2.0,0.06496013237714485,0.2073924913034914,-0.3274492500427238,1.0
18377,2.0,0.06496013237714485,2.123516110377394,-0.3274492500427238,1.0
2636,2.0,-0.7337333633493838,-0.17583223251128904,3.9455621762284854,1.0
6219,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
3337,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
4953,4.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
12961,2.0,0.06496013237714485,0.5906172151182719,-0.3274492500427238,0.0
2360,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
23781,2.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,1.0
12661,2.0,-0.7337333633493838,1.7402913865626133,-0.3274492500427238,1.0
27301,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,1.0
8093,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
1669,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,1.0
27690,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
8167,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,1.0
16729,4.0,-0.7337333633493838,-1.3255064039556304,-0.3274492500427238,0.0
13276,0.0,0.06496013237714485,1.3570666627478327,-0.3274492500427238,0.0
11375,2.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,1.0
12171,4.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,0.0
78,2.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,1.0
6044,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
24401,4.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
8313,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
23790,4.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,0.0
14114,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
16641,4.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,0.0
8173,2.0,-0.7337333633493838,0.9738419389330524,2.877309319660683,1.0
5830,4.0,0.06496013237714485,0.2073924913034914,2.877309319660683,1.0
4366,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
23350,4.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
19777,0.0,0.8636536281036735,2.123516110377394,1.809056463092881,1.0
22309,2.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,1.0
4500,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,1.0
15882,5.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,0.0
18174,0.0,1.662347123830202,0.2073924913034914,1.809056463092881,1.0
16966,6.0,0.8636536281036735,1.3570666627478327,-0.3274492500427238,1.0
21391,2.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
1933,4.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
3148,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
1877,2.0,-0.7337333633493838,0.2073924913034914,-0.3274492500427238,0.0
11407,0.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,1.0
6669,2.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,1.0
11705,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
11151,2.0,1.662347123830202,-3.2416300230295327,-0.3274492500427238,0.0
27263,0.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,1.0
18923,2.0,-0.7337333633493838,1.7402913865626133,-0.3274492500427238,1.0
11188,2.0,1.662347123830202,-0.5590569563260694,-0.3274492500427238,0.0
23228,0.0,1.662347123830202,-0.5590569563260694,0.7408036065250785,0.0
19998,0.0,0.8636536281036735,1.3570666627478327,-0.3274492500427238,1.0
2348,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
3983,4.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,1.0
12356,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
16735,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
713,2.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,1.0
260,2.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
25205,2.0,1.662347123830202,1.7402913865626133,-0.3274492500427238,1.0
12460,4.0,-1.5324268590759125,0.9738419389330524,-0.3274492500427238,0.0
19671,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,0.0
9560,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
14630,4.0,0.06496013237714485,-1.3255064039556304,-0.3274492500427238,0.0
15399,2.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,0.0
20847,4.0,-0.7337333633493838,1.7402913865626133,1.809056463092881,1.0
13807,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
14791,4.0,-0.7337333633493838,0.9738419389330524,0.7408036065250785,0.0
19929,0.0,0.8636536281036735,-0.17583223251128904,-0.3274492500427238,1.0
16267,2.0,0.06496013237714485,0.2073924913034914,1.809056463092881,1.0
23188,2.0,0.06496013237714485,0.5906172151182719,-0.3274492500427238,0.0
24905,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,1.0
16838,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
23805,4.0,-1.5324268590759125,0.9738419389330524,-0.3274492500427238,0.0
17036,4.0,0.06496013237714485,1.3570666627478327,-0.3274492500427238,1.0
5347,2.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,1.0
20986,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,1.0
15827,2.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,1.0
9021,2.0,0.06496013237714485,0.5906172151182719,-0.3274492500427238,0.0
19103,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
2769,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
22742,4.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
12452,0.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
20269,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
26441,5.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
340,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
26767,4.0,-1.5324268590759125,-0.5590569563260694,1.809056463092881,0.0
16342,2.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,1.0
23709,2.0,0.06496013237714485,-0.17583223251128904,2.877309319660683,1.0
5674,4.0,-0.7337333633493838,-0.9422816801408499,-0.3274492500427238,0.0
5395,2.0,0.8636536281036735,-1.708731127770411,-0.3274492500427238,0.0
22995,2.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,1.0
13846,2.0,0.06496013237714485,1.3570666627478327,-0.3274492500427238,1.0
23489,2.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,1.0
3816,2.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,1.0
27449,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
27034,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,1.0
2314,2.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
25743,2.0,0.8636536281036735,1.3570666627478327,-0.3274492500427238,1.0
12261,2.0,0.8636536281036735,0.5906172151182719,-0.3274492500427238,1.0
4208,2.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,1.0
14466,2.0,-1.5324268590759125,-0.5590569563260694,0.7408036065250785,0.0
16475,4.0,0.06496013237714485,0.5906172151182719,-0.3274492500427238,0.0
22666,0.0,0.06496013237714485,1.3570666627478327,-0.3274492500427238,0.0
11527,2.0,1.662347123830202,-2.0919558515851913,-0.3274492500427238,0.0
20241,2.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,1.0
541,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
19717,2.0,0.06496013237714485,-0.17583223251128904,3.9455621762284854,1.0
8421,2.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,1.0
19059,0.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
20692,2.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,0.0
9923,4.0,-1.5324268590759125,-0.5590569563260694,-0.3274492500427238,0.0
903,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
20915,0.0,1.662347123830202,0.5906172151182719,-0.3274492500427238,0.0
1577,2.0,1.662347123830202,1.3570666627478327,-0.3274492500427238,1.0
24009,5.0,-0.7337333633493838,1.3570666627478327,-0.3274492500427238,1.0
19351,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
21801,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
24222,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
7041,2.0,0.8636536281036735,-0.5590569563260694,1.809056463092881,1.0
19766,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
14006,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
1005,0.0,0.8636536281036735,0.9738419389330524,3.9455621762284854,1.0
19955,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
3406,0.0,0.06496013237714485,-0.17583223251128904,-0.3274492500427238,0.0
16422,4.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
6637,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
2543,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,0.0
26258,2.0,1.662347123830202,-0.5590569563260694,-0.3274492500427238,0.0
17373,6.0,1.662347123830202,-0.5590569563260694,-0.3274492500427238,0.0
13223,0.0,1.662347123830202,-1.708731127770411,-0.3274492500427238,0.0
8621,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
18081,2.0,0.8636536281036735,-0.17583223251128904,-0.3274492500427238,1.0
4880,4.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
11736,2.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,0.0
20012,2.0,0.06496013237714485,-0.17583223251128904,1.809056463092881,1.0
7654,0.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,0.0
9399,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
5258,6.0,1.662347123830202,-0.5590569563260694,-0.3274492500427238,0.0
27649,4.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
13918,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
26645,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
25258,6.0,1.662347123830202,0.9738419389330524,-0.3274492500427238,0.0
4893,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
5996,6.0,0.8636536281036735,0.5906172151182719,-0.3274492500427238,0.0
8146,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
27644,5.0,0.06496013237714485,-1.3255064039556304,-0.3274492500427238,0.0
26060,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
9686,4.0,-1.5324268590759125,-1.3255064039556304,-0.3274492500427238,0.0
20988,4.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
12615,4.0,-1.5324268590759125,-1.3255064039556304,-0.3274492500427238,0.0
737,0.0,1.662347123830202,-0.5590569563260694,-0.3274492500427238,0.0
10453,2.0,0.06496013237714485,-0.5590569563260694,1.809056463092881,0.0
26885,6.0,1.662347123830202,-1.708731127770411,-0.3274492500427238,0.0
11179,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
23865,2.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,0.0
25044,4.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,0.0
2836,4.0,-0.7337333633493838,-0.17583223251128904,-0.3274492500427238,0.0
10756,2.0,1.662347123830202,-0.17583223251128904,-0.3274492500427238,0.0
16192,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
5457,4.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
15010,2.0,1.662347123830202,2.123516110377394,-0.3274492500427238,1.0
9060,0.0,1.662347123830202,-0.17583223251128904,2.877309319660683,0.0
23887,2.0,0.8636536281036735,1.3570666627478327,-0.3274492500427238,1.0
9225,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
10808,1.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
12389,4.0,-0.7337333633493838,-2.8584052992147524,-0.3274492500427238,0.0
11395,4.0,-1.5324268590759125,-2.8584052992147524,-0.3274492500427238,0.0
11972,4.0,0.8636536281036735,0.2073924913034914,-0.3274492500427238,0.0
14171,4.0,-1.5324268590759125,-0.17583223251128904,-0.3274492500427238,0.0
24168,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
3146,5.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
2682,2.0,-0.7337333633493838,0.9738419389330524,-0.3274492500427238,1.0
4691,0.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
3370,2.0,0.06496013237714485,0.9738419389330524,2.877309319660683,1.0
5179,4.0,-0.7337333633493838,0.2073924913034914,-0.3274492500427238,0.0
9647,3.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
19590,2.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,1.0
9531,4.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
21800,2.0,0.8636536281036735,-0.17583223251128904,-0.3274492500427238,1.0
22615,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
7513,0.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
24877,2.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,1.0
13458,0.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
10182,4.0,0.06496013237714485,1.3570666627478327,-0.3274492500427238,1.0
9963,2.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
9368,0.0,0.06496013237714485,0.5906172151182719,-0.3274492500427238,0.0
20644,5.0,0.8636536281036735,-0.5590569563260694,-0.3274492500427238,0.0
22438,0.0,0.8636536281036735,0.9738419389330524,-0.3274492500427238,1.0
10393,2.0,0.06496013237714485,-0.17583223251128904,1.809056463092881,0.0
27472,4.0,-1.5324268590759125,-2.0919558515851913,-0.3274492500427238,0.0
582,0.0,0.06496013237714485,-0.5590569563260694,-0.3274492500427238,0.0
22023,2.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,1.0
5650,2.0,1.662347123830202,-2.0919558515851913,-0.3274492500427238,0.0
2893,5.0,-0.7337333633493838,-0.5590569563260694,-0.3274492500427238,0.0
7509,4.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
7845,4.0,0.06496013237714485,0.9738419389330524,-0.3274492500427238,0.0
